Season,Squad,Min_squad,90s_squad,Age_squad_mean,NumPlayers_squad,OffScore_squad,MidScore_squad,DefScore_squad,IntensityScore_squad,OverallScore_squad,Comp
2016-2017,Rennes,38186.0,424.29999999999995,26.79801759807259,30,383.70980096657183,368.85102455782834,540.6323943154116,492.7559672840461,431.0644066132706,fr Ligue 1
2016-2017,Roma,37580.0,417.3999999999999,27.162788717402872,21,718.8390886288531,655.1702350503829,548.3741994428817,489.4392891978422,640.7945077073725,it Serie A
2016-2017,Saint-Étienne,37352.0,415.3,26.46502195330906,34,350.16582242187087,382.2024800831689,538.7848838400743,470.66069380110645,423.7177287817047,fr Ligue 1
2016-2017,Sampdoria,37472.0,416.7,26.741073334756617,24,510.67013356232053,395.611164648807,471.22432657934786,436.3510918599619,459.16854159682515,it Serie A
2016-2017,Sassuolo,38012.0,422.6,27.18859833736715,27,463.3461680561003,396.0964380639854,552.0711460488842,467.8221642419391,470.50458405632327,it Serie A
2016-2017,Schalke 04,34678.0,385.19999999999993,25.854882057788796,29,398.3541630949801,482.48356618979636,568.3389027687782,519.1256469666736,483.05887735118495,de Bundesliga
2016-2017,Sevilla,37322.0,414.80000000000007,27.229491988639406,27,537.03176199018,420.9133544938334,517.1574062094218,477.43433719641763,491.70084089781176,es La Liga
2016-2017,Southampton,36056.0,400.7,26.16933936099401,25,432.6382221636866,410.8870603634257,514.6622910282484,466.45059218279107,452.72919118512027,eng Premier League
2016-2017,Sporting Gijón,37880.0,421.0,26.847925630810092,29,378.5217993402713,374.8896784612037,510.5730738895322,462.8868181956957,421.3281838970024,es La Liga
2016-2017,Stoke City,37797.0,419.99999999999994,29.101468370505593,26,379.6148668559523,420.3640952468748,546.9329037645737,465.75053864733377,448.97062195580025,eng Premier League
2016-2017,Sunderland,36143.0,401.40000000000003,27.23396231635448,29,242.41872081969214,312.89656304014244,535.0410243566486,438.58583196442265,363.45210273882776,eng Premier League
2016-2017,Swansea City,37621.0,418.0,27.819396081975494,27,374.8632788993359,422.7441456882607,525.0014527520085,453.3543748219813,440.86962577986833,eng Premier League
2016-2017,Torino,37296.0,414.29999999999995,26.747812097812094,28,598.2095081937355,469.36590614569235,550.5536351369166,455.7569986375654,539.3763498254481,it Serie A
2016-2017,Tottenham,37619.0,417.8,25.74900980887318,23,664.5829145902495,587.9293390649593,498.51505808387,457.3315600383017,583.675770579693,eng Premier League
2016-2017,Toulouse,37608.0,417.7,23.75411614550096,30,385.1433507238787,357.358266808409,545.362993738785,489.77909792341296,429.2882037570242,fr Ligue 1
2016-2017,Udinese,37690.0,418.6,27.150997612098703,30,427.4440546996336,459.7912066613058,563.6402710156109,452.44618696686285,483.62517745885015,it Serie A
2016-2017,Valencia,37846.0,420.5000000000001,26.393719283411723,29,465.54026121774524,462.72336718669226,548.9955725884647,486.3673749230219,492.41973366430074,es La Liga
2016-2017,Villarreal,37693.0,418.8,27.23861754405017,27,433.60676592029057,446.29605012484825,516.6905420549728,452.8553621866943,465.5311193667039,es La Liga
2016-2017,Watford,37328.0,414.70000000000005,29.346185169309898,31,290.79137093004124,374.714094809945,547.965246597823,461.8153658507549,404.49023744593643,eng Premier League
2016-2017,Werder Bremen,33598.0,373.3,27.44066611107804,31,545.9428735981929,477.120142908482,561.0580206193874,504.58233864259734,528.0403457086875,de Bundesliga
2016-2017,West Brom,39048.0,433.99999999999994,29.773483917230077,22,413.4410761183701,378.50417310954987,529.4403459675086,445.470084433082,440.46186506514283,eng Premier League
2016-2017,West Ham,40553.0,450.5,27.766498162897935,28,486.4738791640635,373.1279946938141,546.9702967808723,473.9185018700588,468.85739021291664,eng Premier League
2016-2017,Wolfsburg,33845.0,375.9,25.99904860392968,30,415.54689547343077,367.4992010449109,518.099240708599,482.6053432311648,433.71511240898025,de Bundesliga
2017-2018,Alavés,37872.0,420.9,25.890835759502124,30,428.0723549503985,401.3062074905835,621.1055916458104,476.3324994093479,483.4947180289308,es La Liga
2017-2018,Amiens,37300.0,414.40000000000003,27.972914209115284,29,376.6110845642108,375.52402331552116,648.9606158351619,486.5667535040466,467.0319079049646,fr Ligue 1
2017-2018,Angers,36536.0,405.8,27.62541876505365,26,522.633284794388,474.07539526079256,542.5092643222075,467.7307378488746,513.072648125796,fr Ligue 1
2017-2018,Arsenal,36280.0,403.29999999999995,27.13033627342888,26,656.0078176504542,584.883264003078,611.4508687236117,500.4488075419584,617.4473167923812,eng Premier League
2017-2018,Atalanta,37227.0,413.6,26.098063233674488,24,610.1224980071446,538.8334139924935,603.2427993636052,518.8393542595395,584.0662371210811,it Serie A
2017-2018,Athletic Club,38153.0,424.1,27.033328964956883,25,370.03631936977933,448.5561247460518,627.74800289852,515.7227864738559,482.11348233811697,es La Liga
2017-2018,Atlético Madrid,37965.0,421.59999999999997,27.055814566047676,25,580.7237151571459,514.7733455908132,686.6653809664789,530.199870018526,594.054147238146,es La Liga
2017-2018,Augsburg,33457.0,371.69999999999993,27.040592402187883,26,381.71995245230204,469.77567213595313,689.0137469647507,503.41358042845206,513.503123851002,de Bundesliga
2017-2018,Barcelona,37551.0,417.20000000000005,28.133266757210194,25,766.5452829037494,528.6312416045573,575.0210207448367,502.51853290735556,623.3991817510478,es La Liga
2017-2018,Bayern Munich,34487.0,383.09999999999997,27.879128367210832,27,686.3684892070539,699.9330148592622,620.8536113692734,529.2273768604742,669.0517051451966,de Bundesliga
2017-2018,Benevento,37054.0,411.6,26.63582234709315,40,339.86570458922967,507.0541680430787,562.6226275514233,426.4122035645213,469.84750006124386,it Serie A
2017-2018,Betis,37528.0,416.9,27.39965359198465,29,529.1308860220075,620.4598889800794,575.4919005643313,470.58538994312414,575.0275585221394,es La Liga
2017-2018,Bologna,37243.0,414.0,27.250941116451415,29,384.2903565940339,371.70021204356385,619.129017539785,486.0262649321515,458.3731953924609,it Serie A
2017-2018,Bordeaux,37973.0,421.9,25.524372580517735,30,499.66087514906076,451.8694581469814,617.7452027867058,506.76818947004074,523.091845360916,fr Ligue 1
2017-2018,Bournemouth,37575.0,417.6,27.285878908848968,22,403.01466510188874,439.4003614330086,574.8551995381579,459.7396000428481,472.42340869101844,eng Premier League
2017-2018,Brest,14.0,0.2,22.5,1,,,,,,fr Ligue 1
2017-2018,Brighton,37613.0,417.9,27.886305266796057,24,378.3526586387856,389.4448611385108,581.5632740568036,462.6427748813763,449.78693127803336,eng Premier League
2017-2018,Burnley,38414.0,426.8,27.949708439631387,24,348.57962483556696,331.14737756085714,614.8932111106067,451.3292537297788,431.5400711690102,eng Premier League
2017-2018,Caen,38499.0,427.79999999999995,27.57179667004338,26,306.330016757077,443.58727959823045,674.4790761886986,511.49625328801153,474.798790848002,fr Ligue 1
2017-2018,Cagliari,36864.0,409.6000000000001,27.57269965277778,28,314.53840557531356,449.9640347843051,601.7362809508538,478.19820995587077,455.41290710349085,it Serie A
2017-2018,Celta Vigo,37475.0,416.30000000000007,26.136747164776516,22,553.6394979908584,422.96978201412935,672.4183390445169,488.3904491951032,549.6758730165016,es La Liga
2017-2018,Chelsea,37846.0,420.49999999999994,27.168950483538552,26,611.9083126825275,474.79295470858335,528.7675629209132,501.5403831425314,538.489610104008,eng Premier League
2017-2018,Chievo,37729.0,419.2,30.678854462084868,25,415.37206319165307,418.77518326967737,537.7193051806206,456.95016004210595,457.288850547317,it Serie A
2017-2018,Crotone,38494.0,427.7,26.05954954018808,29,342.11182363945426,384.5782997752306,575.4814687375492,468.84976863477766,434.05719738407805,it Serie A
2017-2018,Crystal Palace,37620.0,417.9,27.539930887825623,28,404.7606890485909,442.5357447404689,577.8591213940197,502.443436312722,475.0518517276932,eng Premier League
2017-2018,Dijon,37548.0,417.1,26.975966762543944,26,458.0726954210535,441.3616876634444,660.8932199296983,489.05055042738763,520.109201004732,fr Ligue 1
2017-2018,Dortmund,33728.0,374.8999999999999,26.31432341081594,28,543.1171376097814,590.2755015514626,710.1122031054747,531.9824075891122,614.5016140889062,de Bundesliga
2017-2018,Eibar,37491.0,416.6,27.860038409218213,26,395.1657120614342,406.82649327892074,620.7093383853191,517.3927865171645,474.23384790855806,es La Liga
2017-2018,Eint Frankfurt,33623.0,373.70000000000005,26.804050798560507,28,435.56612617917676,454.8228872839198,669.2719281370258,510.9072483714244,519.8869805333742,de Bundesliga
2017-2018,Espanyol,35821.0,398.0,26.56359382311652,22,432.89150402229296,443.29514504592044,629.4158353252154,486.6626452097707,501.86749479780957,es La Liga
2017-2018,Everton,37345.0,414.7,27.092609452403266,29,394.36664714266664,404.88680741387014,586.3038368306411,478.0717508066685,461.85243046239265,eng Premier League
2017-2018,Fiorentina,38373.0,426.3,25.650712573075783,25,401.757729048057,503.353586646884,643.8740489116595,509.56256013764136,516.3284548688669,it Serie A
2017-2018,Freiburg,33468.0,372.0,25.266618859806385,29,353.57262650010244,498.21210665935257,627.8836763284269,506.53025837040366,493.2228031626273,de Bundesliga
2017-2018,Genoa,38701.0,430.0,28.183638665667555,32,382.55893184954687,412.6028047034933,542.0946534124708,447.67961523663445,445.75212998850367,it Serie A
2017-2018,Getafe,38114.0,423.30000000000007,28.66090675342394,31,358.0265623513953,398.2118407260249,654.0597962244384,462.65082179208514,470.0993997672861,es La Liga
2017-2018,Girona,37620.0,417.9,26.693415736310474,25,459.67745936350775,522.6971185203986,591.6729253286098,485.20470571601817,524.6825010708387,es La Liga
2017-2018,Gladbach,33660.0,373.8,26.177715389185977,27,447.8390615152192,437.45157497756026,659.6337331370529,512.1370910607977,514.9747898766108,de Bundesliga
2017-2018,Guingamp,37567.0,417.4,27.59218463012751,23,373.47999230644484,437.1722212827973,604.9758502134495,496.37550710761985,471.87602126756383,fr Ligue 1
2017-2018,Hamburger SV,33558.0,373.09999999999997,25.405748256749508,29,303.2839848449326,484.49275179556196,729.2682451338396,521.5922691722232,505.68166059144477,de Bundesliga
2017-2018,Hannover 96,33660.0,373.9,26.802023172905532,26,445.6129015619008,523.2272442764797,711.9742455034473,512.4443846979614,560.2714637806092,de Bundesliga
2017-2018,Hellas Verona,35449.0,393.80000000000007,26.13483878247623,30,251.86649700485427,410.17839859598206,606.3267836708764,457.0518522260098,422.7905597572376,it Serie A
2017-2018,Hertha BSC,32576.0,362.1,26.77515348722986,24,439.04356725729934,431.79249493293935,686.0166601033933,493.4577074250559,518.9509074312106,de Bundesliga
2017-2018,Hoffenheim,32608.0,362.4,25.283694185475955,24,485.14188811279735,579.3729781050428,696.087130781556,479.59766925100297,586.867332333132,de Bundesliga
2017-2018,Huddersfield,37557.0,417.2,26.82002556114706,25,276.3057693855682,415.4935968417114,612.3056090246897,501.3452835987539,434.70165841732313,eng Premier League
2017-2018,Inter,37548.0,417.1,28.05899382124214,22,509.60705448691215,519.3273052717706,582.547855647702,473.5771630565698,537.1607384687949,it Serie A
2017-2018,Juventus,37555.0,417.2,29.594104646518442,24,601.5033240958359,506.18359130069746,570.9673491307168,475.9125750427066,559.5514215090834,it Serie A
2017-2018,Köln,34611.0,384.7,25.77825257865997,31,373.5480309241487,392.7512189589107,684.464967176311,512.2561644869669,483.58807235312344,de Bundesliga
2017-2018,La Coruña,38569.0,428.70000000000005,28.683761570172937,32,442.7711208731142,426.19307208644364,680.8914262053185,484.2101839547094,516.6185397216254,es La Liga
2017-2018,Las Palmas,36695.0,407.7,27.33574328927647,34,241.05222527496753,408.64519968932746,660.0390906265276,492.7569144279287,436.5788385302742,es La Liga
2017-2018,Lazio,38598.0,428.9,26.9302658168817,24,729.0597887120034,574.9822261864937,545.7888995827838,467.94478734999893,616.6103048270937,it Serie A
2017-2018,Leganés,37491.0,416.40000000000003,28.26365261949878,28,294.4949106247731,415.12784540724397,655.8241635384722,491.49469935303466,455.14897319016313,es La Liga
2017-2018,Leicester City,36722.0,408.2,27.590226567180434,24,509.80263307479004,389.5893990942715,581.7311499401723,494.1687854735567,493.7077273697446,eng Premier League
2017-2018,Levante,36760.0,408.3999999999999,26.24404243743199,31,412.45731693926916,483.76647942766334,551.5112280177013,439.3236301297945,482.5783414615446,es La Liga
2017-2018,Leverkusen,32735.0,363.7,24.381429662440812,22,588.5688958777262,556.6449341012708,724.9870619862272,530.3589452396542,623.4002973217414,de Bundesliga
2017-2018,Lille,37162.0,413.1000000000001,22.93994402884667,23,434.68911111734565,543.2874894784003,608.3414718927722,496.8216046923531,528.7726908295061,fr Ligue 1
2017-2018,Liverpool,38371.0,426.3,25.984128638815772,26,744.0567283741083,520.1457443052614,567.8885502545969,500.89000736738296,610.6970076446555,eng Premier League
2017-2018,Lyon,37748.0,419.5,24.78004927413373,25,739.6891730034937,558.0032441712573,614.6420515723173,511.69192418452695,637.4448229156894,fr Ligue 1
2017-2018,Mainz 05,33611.0,373.5,25.78121150813722,27,372.3353258067032,467.40098029522466,741.106280816247,520.7112713461497,526.947528972725,de Bundesliga
2017-2018,Manchester City,37089.0,412.4,26.863021381002458,24,772.4035375109346,568.5538457454404,566.6840017150562,505.07430942903267,635.8804616571438,eng Premier League
2017-2018,Manchester Utd,38180.0,424.40000000000003,27.111236249345207,26,627.4667652577241,525.7191818381074,581.7494517470388,489.71740524668894,578.3117996142902,eng Premier League
2017-2018,Marseille,37506.0,416.70000000000005,27.579835226363777,25,673.0498634554974,483.29534636609895,680.217413975328,547.3201555228205,612.1875412656415,fr Ligue 1
2017-2018,Metz,37345.0,415.1,27.911533003079395,35,407.80194734027555,418.74670805133553,597.0084149721505,490.15039690933753,474.51902345458717,fr Ligue 1
2017-2018,Milan,37481.0,416.50000000000006,25.405949681171794,23,451.40574421849374,445.1471741527399,519.6641241500575,438.9826385029561,472.07234750709705,it Serie A
2017-2018,Monaco,37318.0,414.79999999999995,26.225957982742912,29,606.767964623159,545.7953964895286,639.7510219735675,515.2094997900729,597.4381276954183,fr Ligue 1
2017-2018,Montpellier,37613.0,418.00000000000006,26.796836200249913,23,412.53351793592594,433.47143267046926,670.2559037989513,494.14507540375877,505.42028480178215,fr Ligue 1
2017-2018,Málaga,37729.0,419.3,27.65014712509609,37,283.4672853482781,390.5236149669997,623.2643593362416,487.90725327224993,432.41841988383976,es La Liga
2017-2018,Nantes,37461.0,416.4000000000001,26.02589893489229,30,331.9238520928952,432.8258695155777,615.5044591332419,501.80293046204434,460.0847269139049,fr Ligue 1
2017-2018,Napoli,37454.0,416.4,28.38012762321781,22,576.710743085843,587.3450377037291,513.5729841897803,472.06820927784344,559.2095883264508,it Serie A
2017-2018,Newcastle Utd,37817.0,419.99999999999994,26.120377079091412,27,378.53417275269425,453.53873143696114,560.4406391368727,478.26185004232127,464.17118110884275,eng Premier League
2017-2018,Nice,37721.0,419.1,25.371196415789612,30,461.0899829392184,530.9838074575698,634.66929321578,469.85335571341017,542.2476945375228,fr Ligue 1
2017-2018,Paris S-G,37505.0,417.0,26.4630395947207,28,789.9139601591526,647.2549714109946,606.5326089439767,496.25131440898633,681.2338468380412,fr Ligue 1
2017-2018,RB Leipzig,33520.0,372.5,23.832999689151382,23,529.8582413676111,688.1979324455064,755.0688998669103,552.8771000945183,657.7083578933425,de Bundesliga
2017-2018,Real Madrid,37582.0,417.6,27.484742695971473,24,704.6649058175309,665.6646728292618,595.4563162329077,497.52131376943714,655.2619649599002,es La Liga
2017-2018,Real Sociedad,36533.0,405.9,26.2770153012345,26,542.1530665495039,504.2887626426204,528.9288126374689,459.5125943872908,525.1235472765311,es La Liga
2017-2018,Rennes,36291.0,402.90000000000003,24.652153426469372,28,431.6668334086077,470.9166843378824,619.7839283588803,494.01023397814424,507.4558153684568,fr Ligue 1
2017-2018,Roma,37503.0,416.3,27.766648001493216,26,516.4735466288776,528.1631912891828,619.2348988500335,508.5402641468957,554.6238789226979,it Serie A
2017-2018,SPAL,37675.0,418.50000000000006,27.211973457199736,28,336.82416851793175,466.42858531760453,588.6424627860849,447.8310985686632,463.96507220720713,it Serie A
